token	alt.atheism	comp.graphics	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware	comp.windows.x	misc.forsale	rec.autos	rec.motorcycles	rec.sport.baseball	rec.sport.hockey	sci.crypt	sci.electronics	sci.med	sci.space	soc.religion.christian	talk.politics.guns	talk.politics.mideast	talk.politics.misc	talk.religion.misc	
&<	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
&=G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
&P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
&QL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
*B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
+---------------------------------------------------+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
+64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
+R]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
+T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
+T=	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
+TE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-------------------------------------------------------------------------------	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
/@D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0D	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0DG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0D^	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0EL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0EM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1<	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1@nd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1R]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1T=	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1TE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24=	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2<T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3$Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32bit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3DY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3X^	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3YL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3YM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45%147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4T-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5P<	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6%A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6%\	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6DR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6EI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6FB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6PG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6QL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6T^	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6UM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6W4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6W4U#	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7UJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7U]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7V\	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7[I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
800x600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<$	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<1993Apr18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<1993Apr26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<1993Apr30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<1993May17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<T-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<twalls	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
=0Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
=1M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
=34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
=R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
>4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
>C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
>From	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
>of	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
@	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
@===@	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
@H*	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
@JL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
@J\	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
A85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ASCII	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ATI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AX>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
A]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Access	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Alan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Anyone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Article-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Ashok	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
B8F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BD6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BEI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BITNET>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BJ-200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BJ200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BMP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BS>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BZ&	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Blackman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bollacker	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Brad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BubbleJet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
C+H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
C4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CHKDSK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CHXB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Canberra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Canon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Challenge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Chicogo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Colorado	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Communications	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Corp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Corporation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DDE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DLL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DTG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
D^	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DeskJet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Desktop	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Diego	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Disk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Driver	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EISA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EMM386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EXE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FDR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FEI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FGH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FIJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
File	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
First	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Fortune	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
G5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
G6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
George	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Georgia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
H*	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ISA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
JG>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
JL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
JP*	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
JRLK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
J\	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Johnson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KP*	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KQJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KR\	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KR\O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Kelly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LASTDRIVE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LQ^S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L[	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M#	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M24E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M45%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M8F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M9P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M<	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M<G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MICHAEL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MR\O+R\O+R\O+R\O+R\O+R\O+R\O+R\O+R\O+R\O+R\O+R\O+R\O+R\O+R\O+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M[	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M\	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M^_O[^S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
M_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Malamas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Microsoft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Monash	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NDIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NDW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NEC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NEI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NTFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Network	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Norton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Novell	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
O4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
O4I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OO[	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Online	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Oracle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
P-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
P--	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
P07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
P45%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
P47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
P<	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
P<%%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PL+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Panasonic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Pro	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Program	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Public	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Q+_%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
QC_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Q\	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Q]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Quicken	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R0D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R1[	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R<	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R<G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R<G-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R<G-/	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R<T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R<T-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R=	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R=L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
R>%A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RISC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Rob	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
S0G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
S0G-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
S0T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
S0T-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SCSI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
S]_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
San	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Sciences	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Scott	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Services	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Smith	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Solaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
St	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Stanford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Summary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T\	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Tom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Trident	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Trumpet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Try	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
U5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
UART	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
U]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Ultra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
V+_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
VP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Video	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Viewsonic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
W4WG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
W]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
W]_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Waters	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Win	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Win3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
WinQVT/Net	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
